customer_id,identity_segment,age,income,group_size,location,preferred_price_tier,preferred_rest_type,total_spend,avg_order_value,median_order_value,std_order_value,max_order_value,recency_days,mean_order_gap,std_order_gap,min_order_gap,max_order_gap,orders_first_30d,orders_middle_30d,orders_last_30d,orders_last_7d,orders_last_14d,spend_first_30d,spend_middle_30d,spend_last_30d,unique_restaurants,unique_cuisines,unique_rest_types,restaurant_loyalty,cuisine_loyalty,avg_actual_group_size,std_group_size,avg_price_deviation,rest_type_match_rate,churned,single_order_customer,low_activity_customer
1000824,Family,23,169649,3,JP Nagar,Mid-range,Dessert Parlor,5481.5195,456.793337504069,466.6300048828125,208.03616784521068,841.4,48.0,3.6363636580380527,1.723526735107773,0.70000005,5.7,8,4,0,0,0,3322.06,2159.46,0.0,12,7,2,0.0833333333333333,0.3333333333333333,3.0,0.0,397.20666249593097,0.9166666666666666,1,0,0
1000825,Couple,38,75420,4,Jayanagar,Mid-range,Cafe,2895.97,965.3233439127604,983.5900268554688,160.25275286841566,1115.66,87.90000009536743,0.6499999463558197,0.4949746541075165,0.3,0.9999999,3,0,0,0,0,2895.9702,0.0,0.0,3,3,2,0.3333333333333333,0.3333333333333333,4.0,0.0,110.51003011067708,0.6666666666666666,1,0,0
1000826,Student,21,31906,2,Koramangala 5th Block,Budget,Quick Bites,1470.7399,367.6849918365479,323.0699996948242,274.9203351933411,722.72,26.299999237060547,11.066666920979818,2.2854618352038654,9.599998,13.700001,0,3,1,0,0,0.0,748.01996,722.72,4,2,1,0.25,0.5,2.0,0.0,212.2849922180176,1.0,0,0,0
1000827,Family,24,87434,2,BTM,Budget,Casual Dining,7101.78,591.8149973551432,585.6800231933594,155.05882629107882,866.85,55.70000076293945,2.763636285608465,2.560184349858225,0.5,9.799999,10,2,0,0,0,6307.8296,793.94995,0.0,12,10,2,0.0833333333333333,0.1666666666666666,2.0,0.0,144.29666646321616,0.9166666666666666,1,0,0
1000828,Student,24,29060,3,Bellandur,Budget,Dessert Parlor,441.71002,220.8550033569336,220.8550033569336,15.860410712602734,232.07,10.0,43.29999923706055,3.961290483949356,43.3,43.3,0,1,1,0,1,0.0,232.07,209.64,2,2,2,0.5,0.5,3.0,0.0,39.144996643066406,0.5,0,0,0
1000829,Couple,36,78216,1,Electronic City,Premium,Cafe,3665.7,733.139990234375,649.219970703125,353.099508816984,1264.45,11.699996948242188,15.000000953674316,4.371116981479297,9.900002,19.300003,1,2,2,0,1,1264.45,1295.6699,1105.5801,5,5,2,0.2,0.2,1.0,0.0,486.039990234375,0.8,0,0,0
1000830,Office Worker,27,80112,1,Kalyan Nagar,Budget,Delivery,3501.6099,583.6016693115234,576.5499877929688,185.3862353790952,807.69,7.099998474121094,15.160000610351563,11.157195443747831,7.199997,34.7,1,2,3,0,1,519.61,1138.67,1843.3301,6,6,1,0.1666666666666666,0.1666666666666666,1.0,0.0,158.8383331298828,1.0,0,0,0
1000831,Family,54,160273,4,Bellandur,Mid-range,Casual Dining,11569.939,826.4242815290179,734.5449829101562,410.40045870810445,1452.16,3.0999984741210938,5.946153934185322,3.0807497713383567,1.0,10.400002,6,3,5,2,2,4257.21,3152.45,4160.2803,14,11,3,0.0714285714285714,0.1428571428571428,4.0,0.0,369.422860281808,0.8571428571428571,0,0,0
1000832,Family,45,147616,3,Sanjay Nagar,Premium,Fine Dining,149350.6,1678.0966335682388,1714.5899658203125,934.5849130942904,4303.35,1.0999984741210938,1.0034091079776937,0.7324100396954089,0.0,3.7000008,34,30,25,6,12,59902.207,52406.707,37041.68,33,20,8,0.1123595505617977,0.5617977528089887,3.0,0.0,892.5932651476913,0.8089887640449438,0,0,0
1000833,Office Worker,25,89526,1,Koramangala 1st Block,Budget,Delivery,21117.725,479.9481808055531,444.0549926757813,254.7840412129626,1679.39,18.80000305175781,1.611627833787785,1.2410077316245565,0.19999886,5.1000004,17,22,5,0,0,7101.32,11847.839,2168.56,44,34,7,0.0227272727272727,0.0909090909090909,1.0,0.0,167.32227325439453,0.7727272727272727,1,0,0
1000834,Family,49,121477,3,Bellandur,Mid-range,Casual Dining,5210.4697,744.3528529575893,729.239990234375,76.39081802886732,842.88,41.09999847412109,6.616666793823242,6.775961738070184,2.7000008,20.099998,2,5,0,0,0,1540.54,3669.93,0.0,7,7,1,0.1428571428571428,0.1428571428571428,3.0,0.0,94.71857561383928,1.0,1,0,0
1000835,Family,22,160646,6,Whitefield,Mid-range,Cafe,22290.988,619.1941680908203,607.6749877929688,271.12329078565784,1295.81,3.900001525878906,2.397142812183925,1.237997661346271,0.40000153,4.8,9,14,13,3,5,5740.9,9335.649,7214.4395,36,32,4,0.0277777777777777,0.0833333333333333,6.0,0.0,253.4569490220812,0.861111111111111,0,0,0
1000836,Family,52,126290,1,Ulsoor,Mid-range,Cafe,12830.74,712.8188815646702,663.3699951171875,296.34700141484046,1333.42,59.79999923706055,1.7176471037023209,1.4196105430401638,0.099999905,5.8999996,17,1,0,0,0,11591.199,1239.54,0.0,18,16,3,0.0555555555555555,0.1111111111111111,1.0,0.0,231.85111490885416,0.8333333333333333,1,0,0
1000837,Couple,32,53872,1,Church Street,Premium,Cafe,7955.32,994.41499710083,973.75,439.6226301328432,1771.73,11.099998474121094,9.785714558192662,6.551699576707637,1.4000006,20.900002,4,2,2,0,1,3522.38,1688.6299,2744.31,8,7,4,0.125,0.25,1.0,0.0,480.7724990844727,0.625,0,0,0
1000838,Food Explorer,27,73415,1,City Market,Budget,Casual Dining,3786.72,540.9600001743862,505.5799865722656,181.05907738778723,739.45,1.5999984741210938,13.016666889190674,7.841788388833696,4.4000015,24.099998,2,3,2,1,1,970.51,1603.64,1212.5701,7,7,6,0.1428571428571428,0.1428571428571428,1.0,0.0,239.0142865862165,0.2857142857142857,0,0,0
1000839,Office Worker,23,31947,1,HSR,Budget,Delivery,7428.7495,464.2968726158142,504.6049957275391,167.5827062989503,724.32,41.400001525878906,2.6799999237060548,2.0382765333472044,0.6000004,7.0999994,8,8,0,0,0,3915.8801,3512.87,0.0,16,14,4,0.0625,0.1875,1.0,0.0,139.089373588562,0.8125,1,0,0
1000841,Student,21,13810,1,Koramangala 2nd Block,Budget,Cafe,4565.0796,507.2311079237196,519.3699951171875,255.11592661372555,1025.63,26.299999237060547,7.462500095367432,4.001048762230946,0.6000004,13.0,3,5,1,0,0,2125.9102,1959.48,479.69,9,9,3,0.1111111111111111,0.1111111111111111,1.0,0.0,243.04888746473523,0.6666666666666666,1,0,0
1000842,Couple,37,82479,2,Bannerghatta Road,Mid-range,Cafe,1851.03,617.0099894205729,712.8499755859375,231.58456186380997,785.29,63.70000076293945,11.399999618530272,10.323760623762576,4.0999985,18.7,3,0,0,0,0,1851.0299,0.0,0.0,3,3,3,0.3333333333333333,0.3333333333333333,2.0,0.0,266.99001057942706,0.3333333333333333,1,0,0
1000843,Office Worker,38,82286,2,Kalyan Nagar,Budget,Quick Bites,1622.79,324.5579956054688,238.57000732421875,191.53067874368472,651.8,9.300003051757812,18.424999237060547,10.623674520953324,7.1000004,31.499996,2,2,1,0,1,400.31,890.37,332.11,5,5,1,0.2,0.2,2.0,0.0,185.7619995117188,1.0,0,0,0
1000844,Office Worker,32,74380,1,Seshadripuram,Budget,Casual Dining,2094.47,349.07833607991535,332.89500427246094,133.17392921838143,571.42,39.5,8.020000076293945,3.9820840375763087,4.0,13.099998,3,3,0,0,0,1280.16,814.31006,0.0,6,6,3,0.1666666666666666,0.1666666666666666,1.0,0.0,144.84166717529297,0.5,1,0,0
1000845,Student,20,18401,1,BTM,Budget,Cafe,1735.03,578.3433227539062,620.9099731445312,85.48670918529355,634.19,17.900001525878906,35.05000019073486,29.62777386197651,14.1,56.0,2,0,1,0,0,1255.1,0.0,479.93,3,3,1,0.3333333333333333,0.3333333333333333,1.0,0.0,283.34332275390625,1.0,0,0,0
1000847,Office Worker,32,64863,1,Kammanahalli,Budget,Cafe,7789.29,599.1761533297025,538.9400024414062,258.42654142930724,1064.6,29.299999237060547,4.866666754086812,4.463861685993423,0.6000023,16.0,7,4,2,0,0,4288.5503,1931.8801,1568.86,13,11,4,0.0769230769230769,0.1538461538461538,1.0,0.0,286.8546130840595,0.7692307692307692,1,0,0
1000848,Family,28,102382,2,Richmond Road,Mid-range,Dessert Parlor,19689.268,457.89000116392623,390.3299865722656,253.81086265869104,1383.53,2.4000015258789062,2.019047589529128,1.1645660078625553,0.3999939,5.0,15,13,15,3,6,6436.8604,6409.5693,6842.8394,43,23,8,0.0232558139534883,0.1860465116279069,2.0,0.0,211.35837572674416,0.7441860465116279,0,0,0
1000849,Student,23,28746,1,Bellandur,Budget,Quick Bites,8880.171,386.0943490733271,370.0799865722656,175.78811827119495,857.6,10.5,3.313636367971247,2.113064874029447,0.19999695,8.099998,7,9,7,0,1,2587.86,3298.1401,2994.17,23,18,5,0.0434782608695652,0.1739130434782608,1.0,0.0,168.5195664115574,0.6956521739130433,1,0,0
1000850,Food Explorer,37,51778,2,HBR Layout,Mid-range,Dessert Parlor,4427.82,632.5457153320312,763.739990234375,372.079736750551,1072.24,5.900001525878906,13.06666644414266,7.944222589176855,6.0,24.6,2,3,2,1,2,1465.69,2589.7,372.43,7,7,4,0.1428571428571428,0.1428571428571428,2.0,0.0,314.0828595842634,0.2857142857142857,0,0,0
1000851,Student,19,20662,2,MG Road,Budget,Quick Bites,596.76,298.3800048828125,298.3800048828125,50.02072679579671,333.75,5.400001525878906,35.89999771118164,3.961290483949356,35.899998,35.899998,0,1,1,1,1,0.0,263.01,333.75,2,2,1,0.5,0.5,2.0,0.0,137.6199951171875,1.0,1,0,0
1000852,Student,22,16388,3,BTM,Budget,Dessert Parlor,9079.29,363.17160247802735,329.0599975585937,206.45019649341185,1103.26,0.5,3.54583332935969,3.0088244193770897,0.20000076,12.0,7,7,11,4,4,2176.73,1942.0999,4960.4595,25,15,7,0.04,0.24,3.0,0.0,138.21720397949218,0.64,0,0,0
1000853,Couple,44,117910,4,HSR,Mid-range,Lounge,9744.98,1082.7755533854167,918.469970703125,384.65818988679257,1742.32,12.400001525878906,8.999999761581421,3.7159884241061945,0.5,12.199997,3,4,2,0,1,2946.92,4041.8298,2756.23,8,5,3,0.2222222222222222,0.3333333333333333,4.0,0.0,340.6888834635417,0.7777777777777777,0,0,0
1000854,Food Explorer,37,91216,3,Ejipura,Mid-range,Quick Bites,12733.74,489.7592277526856,362.4400024414063,340.87768362046626,1756.58,0.0999984741210937,3.404000053405761,2.263198507247111,0.40000153,9.900002,9,9,8,3,5,4414.68,5962.0205,2357.04,26,24,5,0.0384615384615384,0.0769230769230769,3.0,0.0,276.897694514348,0.5384615384615384,0,0,0
1000856,Office Worker,38,52191,1,Whitefield,Budget,Delivery,3041.6099,380.2012577056885,356.5299987792969,166.51446628839884,639.53,9.199996948242188,9.885714667184011,4.694830805240708,3.5,15.299999,2,3,3,0,2,955.26,1080.25,1006.1001,8,8,3,0.125,0.125,1.0,0.0,133.18375396728516,0.75,0,0,0
1000857,Family,22,87692,2,JP Nagar,Mid-range,Fine Dining,3947.14,986.7849884033204,577.4349975585938,983.0709450062528,2451.72,1.3000030517578125,26.16666539510091,16.685722831362703,12.899994,44.899998,1,1,2,1,1,340.55,593.19,3013.4,2,2,1,0.75,0.75,2.0,0.0,653.0749969482422,1.0,0,0,0
1000858,Couple,37,53316,3,BTM,Premium,Cafe,8951.13,1118.8912658691406,1192.0800170898438,561.2309002963343,1931.41,3.800003051757813,11.528570992606026,5.515346248452427,5.1000023,20.599998,2,4,2,1,1,2652.33,5192.14,1106.66,8,7,3,0.125,0.25,3.0,0.0,452.04126739501953,0.625,0,0,0
1000859,Office Worker,32,81637,1,HSR,Budget,Delivery,492.61,246.30500030517575,246.30500030517575,73.41889838535042,298.22,48.70000076293945,25.69999885559082,3.961290483949356,25.699999,25.699999,1,1,0,0,0,298.22,194.39,0.0,2,2,1,0.5,0.5,1.0,0.0,51.915000915527344,1.0,0,0,0
1000860,Office Worker,23,49784,1,Whitefield,Mid-range,Quick Bites,2342.78,390.4633280436198,394.2949981689453,48.52176856270965,460.4,8.400001525878906,12.479999542236328,6.1005728693386345,7.200001,22.199997,2,3,1,0,1,875.28,1051.94,415.56,6,5,1,0.1666666666666666,0.3333333333333333,1.0,0.0,159.53667195638022,1.0,0,0,0
1000861,Family,46,150552,6,Vasanth Nagar,Mid-range,Cafe,21056.94,842.27759765625,817.02001953125,349.8120730906411,1752.14,2.0,3.4916666746139526,2.199785903426104,0.29999924,9.099998,7,10,8,2,6,6525.7603,7425.0894,7106.09,25,19,2,0.04,0.12,6.0,0.0,293.99120361328124,0.96,0,0,0
1000863,Couple,42,83201,1,BTM,Mid-range,Fine Dining,54594.914,1030.0926467607603,749.02001953125,720.2093079336922,3021.85,35.900001525878906,1.0249999715731697,0.6367426430209105,0.099998474,3.0,27,26,0,0,0,23535.764,31059.148,0.0,27,19,7,0.3962264150943396,0.3962264150943396,1.0,0.0,536.2790596440153,0.6981132075471698,1,0,0
1000865,Student,22,29534,2,HSR,Budget,Beverage Shop,1184.5299,236.9059967041016,245.41000366210935,88.33311951075454,366.71,60.39999961853027,6.300000071525574,2.9743343292403805,2.7000008,9.7,5,0,0,0,0,1184.5299,0.0,0.0,4,4,3,0.4,0.4,2.0,0.0,125.77799987792967,0.6,1,0,0
1000866,Food Explorer,33,62905,1,Koramangala 5th Block,Budget,Irani Cafe,7818.2603,434.3477800157335,372.9199981689453,181.29829810945307,860.57,73.10000038146973,0.9588235055699068,0.5777747244644141,0.19999981,2.1000004,18,0,0,0,0,7818.26,0.0,0.0,18,18,7,0.0555555555555555,0.0555555555555555,1.0,0.0,131.05777825249567,0.0,1,0,0
1000868,Couple,43,120493,5,Whitefield,Premium,Microbrewery,14449.969,1605.552218967014,1392.949951171875,476.6316310124973,2313.83,1.9000015258789065,10.437499821186066,7.42465704246971,3.3999977,24.899998,4,3,2,1,2,6235.61,4511.88,3702.48,7,2,1,0.2222222222222222,0.5555555555555555,5.0,0.0,521.445556640625,1.0,0,0,0
1000869,Student,22,22950,1,Bannerghatta Road,Budget,Quick Bites,3374.45,306.7681857022372,311.32000732421875,144.01612474454592,517.74,12.900001525878906,7.569999885559082,4.758162624506243,1.6000004,15.099998,4,4,3,0,1,1251.6499,1355.47,767.33,11,11,1,0.0909090909090909,0.0909090909090909,1.0,0.0,116.20818259499288,1.0,1,0,0
1000870,Student,20,28657,1,Bannerghatta Road,Budget,Cafe,1555.72,518.5733337402344,443.4800109863281,229.71756782843264,776.44,5.699996948242188,40.30000114440918,21.49604992442867,25.099998,55.500004,2,0,1,1,1,1112.24,0.0,443.48,3,3,2,0.3333333333333333,0.3333333333333333,1.0,0.0,181.3733418782552,0.6666666666666666,0,0,0
1000871,Family,23,72426,2,Sarjapur Road,Mid-range,Cafe,6751.0303,613.729999889027,516.1699829101562,353.46998265448093,1276.15,1.6999969482421875,7.520000267028808,5.965418300211252,0.29999542,18.5,2,4,5,2,2,1103.91,3408.12,2239.0,11,11,4,0.0909090909090909,0.0909090909090909,2.0,0.0,381.42817826704544,0.7272727272727272,0,0,0
1000872,Student,21,33973,1,BTM,Budget,Quick Bites,2567.9102,427.9850006103516,388.5350036621094,236.54761820304145,759.76,57.59999847412109,5.400000286102295,3.356336972550167,1.0,9.1,5,1,0,0,0,2329.1301,238.78,0.0,6,6,3,0.1666666666666666,0.1666666666666666,1.0,0.0,202.2816619873047,0.6666666666666666,1,0,0
1000873,Food Explorer,39,58938,3,Rajajinagar,Mid-range,Casual Dining,385.08002,192.54000091552732,192.54000091552732,58.76056704284617,234.09,88.10000002384186,0.3999999761581421,3.961290483949356,0.39999998,0.39999998,2,0,0,0,0,385.08002,0.0,0.0,2,2,1,0.5,0.5,3.0,0.0,489.4600067138672,0.0,1,0,0
1000874,Office Worker,38,37085,1,Jayanagar,Budget,Delivery,4848.1196,372.9323026216947,358.9599914550781,145.86080140748973,721.66,1.6999969482421875,6.191666920979817,4.104201868244826,1.699997,13.900002,3,6,4,1,2,1043.12,2141.03,1663.97,13,12,2,0.0769230769230769,0.1538461538461538,1.0,0.0,137.47692401592548,0.923076923076923,1,0,0
1000875,Family,23,73123,3,Sankey Road,Mid-range,Casual Dining,1425.03,712.5150146484375,712.5150146484375,381.2224823937732,982.08,2.0,22.30000305175781,3.961290483949356,22.300003,22.300003,0,0,2,1,1,0.0,0.0,1425.03,2,2,1,0.5,0.5,3.0,0.0,269.56500244140625,1.0,1,0,0
1000879,Family,36,134708,3,JP Nagar,Premium,Cafe,21914.943,755.6875873434133,700.0700073242188,366.6476139187104,1838.06,67.5,0.7678571428571429,0.5333705119014157,0.10000038,2.3999996,29,0,0,0,0,21914.941,0.0,0.0,29,24,4,0.0344827586206896,0.1034482758620689,3.0,0.0,435.3979281721444,0.8620689655172413,1,0,0
1000880,Family,20,133597,6,BTM,Mid-range,Food Court,4728.96,591.1199989318848,531.2199859619141,270.97831224162366,1212.62,0.4000015258789062,8.828571319580078,6.748511224419425,2.0,21.100002,2,3,3,1,2,917.82996,2420.1802,1390.95,8,8,2,0.125,0.125,6.0,0.0,209.2849998474121,0.875,0,0,0
1000881,Office Worker,25,76626,1,BTM,Mid-range,Casual Dining,1756.6799,878.3399963378906,878.3399963378906,337.1768165306774,1116.76,73.60000038146973,11.0,3.961290483949356,11.0,11.0,2,0,0,0,0,1756.6799,0.0,0.0,2,2,1,0.5,0.5,1.0,0.0,347.3399963378906,1.0,1,0,0
1000882,Family,51,61966,3,Cunningham Road,Premium,Casual Dining,14059.75,937.316660563151,771.52001953125,580.1624580530856,2503.56,15.300003051757812,5.035714081355503,3.0305130970588103,2.2000008,11.5,6,4,5,0,0,4470.89,4662.94,4925.92,15,15,1,0.0666666666666666,0.0666666666666666,3.0,0.0,504.8900105794271,1.0,1,0,0
1000883,Food Explorer,33,47700,1,Jayanagar,Mid-range,Beverage Shop,1838.38,367.6759948730469,368.3399963378906,174.78573427437897,538.98,12.800003051757812,13.84999942779541,8.981648565875718,3.5999985,25.5,1,1,3,0,1,368.34,481.81,988.23,5,5,4,0.2,0.2,1.0,0.0,157.51599731445313,0.2,0,0,0
1000885,Student,21,20954,3,Rajajinagar,Budget,Bakery,880.28,440.1399993896485,440.1399993896485,105.61348005919967,514.82,66.10000038146973,5.399999618530273,3.961290483949356,5.3999996,5.3999996,2,0,0,0,0,880.28,0.0,0.0,2,2,2,0.5,0.5,3.0,0.0,174.13999938964844,0.5,0,0,0
1000886,Office Worker,31,65219,1,East Bangalore,Budget,Cafe,2580.02,645.0050048828125,635.8050079345703,311.44926742427555,988.56,2.9000015258789062,20.899999618530277,20.071620897148385,3.0,42.6,1,2,1,1,1,319.85,1271.61,988.56,4,4,3,0.25,0.25,1.0,0.0,261.0800018310547,0.5,0,0,0
1000887,Office Worker,23,42109,1,St. Marks Road,Budget,Casual Dining,5088.61,636.0762557983398,553.9150085449219,267.44244122687275,1103.49,0.9000015258789062,11.728571210588727,6.90620913565198,3.0999985,21.3,2,2,4,2,3,1301.76,1496.4199,2290.43,8,8,2,0.125,0.125,1.0,0.0,218.15125274658203,0.875,0,0,0
1000888,Student,21,18968,2,Infantry Road,Budget,Quick Bites,1141.39,380.4633331298828,279.9599914550781,208.7464122268654,620.45,35.599998474121094,21.800000190734863,4.525485827252378,18.599998,25.000002,2,1,0,0,0,861.43,279.96,0.0,3,3,2,0.3333333333333333,0.3333333333333333,2.0,0.0,132.17000834147134,0.6666666666666666,1,0,0
1000889,Student,23,22838,1,BTM,Budget,Cafe,10713.618,630.212942684398,523.1699829101562,292.567714849185,1518.85,7.0,4.618749976158142,3.4591366236341536,0.9000015,11.700001,7,6,4,0,2,4718.7,4167.0,1827.9202,17,17,5,0.0588235294117647,0.0588235294117647,1.0,0.0,364.212942684398,0.7058823529411764,0,0,0
1000890,Family,27,125325,3,Bannerghatta Road,Premium,Cafe,23618.658,843.523567199707,775.5650024414062,382.6755364644711,1805.42,1.9000015258789065,3.037036984055131,2.54515348819809,0.099999905,12.0,8,12,8,1,2,5348.71,11218.07,7051.8794,28,18,2,0.0357142857142857,0.2142857142857142,3.0,0.0,451.3435756138393,0.9642857142857142,0,0,0
1000891,Office Worker,31,61585,1,Whitefield,Budget,Casual Dining,7684.2896,853.8099941677517,671.1400146484375,658.779781471943,2527.53,2.1999969482421875,10.237500429153442,4.1005002738374285,4.0,15.099998,2,4,3,1,2,1781.47,4496.14,1406.6799,9,9,2,0.1111111111111111,0.1111111111111111,1.0,0.0,452.61888631184894,0.8888888888888888,0,0,0
1000892,Food Explorer,29,91219,1,Ulsoor,Budget,Food Truck,16729.45,452.1472922660209,429.9599914550781,227.9328902289176,1208.19,1.1999969482421875,2.3305556376775107,1.3492471952063767,0.5,6.0,9,15,13,3,7,3838.4697,7438.8906,5452.0894,34,24,10,0.054054054054054,0.2162162162162162,1.0,0.0,160.88134971824852,0.3783783783783783,0,0,0
1000893,Student,24,28890,1,Yeshwantpur,Budget,Dessert Parlor,1093.4,546.7000122070312,546.7000122070312,68.32065374557439,595.01,70.79999923706055,10.40000057220459,3.961290483949356,10.400001,10.400001,2,0,0,0,0,1093.4,0.0,0.0,2,2,1,0.5,0.5,1.0,0.0,180.70001220703125,0.0,1,0,0
1000894,Student,19,30974,1,City Market,Budget,Quick Bites,1101.76,367.2533416748047,359.2200012207031,151.10025664872998,522.21,8.800003051757812,18.049999237060547,9.828779942655723,11.100002,24.999996,0,2,1,0,1,0.0,742.54004,359.22,3,3,2,0.3333333333333333,0.3333333333333333,1.0,0.0,103.55333964029948,0.6666666666666666,0,0,0
1000895,Couple,26,146535,3,Kalyan Nagar,Premium,Fine Dining,8160.35,2040.0874938964844,2040.8150024414065,461.5407418540698,2573.5,7.0,25.799999872843426,12.150309204751048,15.5,39.2,2,1,1,0,1,4799.31,1505.22,1855.82,4,2,1,0.25,0.5,3.0,0.0,475.4775085449219,1.0,0,0,0
1000896,Couple,28,89287,3,Banaswadi,Premium,Cafe,1635.3501,817.6750183105469,817.6750183105469,362.55488926547207,1074.04,27.400001525878903,29.099998474121094,3.961290483949356,29.099998,29.099998,0,1,1,0,0,0.0,561.31,1074.04,2,2,1,0.5,0.5,3.0,0.0,960.324951171875,1.0,0,0,0
1000897,Office Worker,25,49690,1,Old Airport Road,Budget,Quick Bites,2273.9001,324.84285845075334,325.9100036621094,118.93539301314384,472.09,11.400001525878906,11.733333110809326,4.523568427194784,6.2,17.9,3,2,2,0,1,841.57996,736.49,695.83,7,7,1,0.1428571428571428,0.1428571428571428,1.0,0.0,160.15714372907365,1.0,0,0,0
1000898,Student,23,16972,2,Bellandur,Budget,Quick Bites,1675.3201,279.2200050354004,280.25,173.25827453736986,558.09,77.60000038146973,1.6399999618530274,1.0922453735910291,0.19999981,3.1999998,6,0,0,0,0,1675.3201,0.0,0.0,6,6,2,0.1666666666666666,0.1666666666666666,2.0,0.0,135.47667185465494,0.8333333333333333,1,0,0
1000899,Student,19,18752,1,Koramangala 6th Block,Budget,Cafe,37707.676,438.4613933119663,388.125,248.7222331066211,1188.96,4.599998474121094,0.9847058997434728,0.6735666336831594,0.099998474,3.199997,35,28,23,2,9,14957.29,11759.061,10991.33,86,62,12,0.0116279069767441,0.0813953488372093,1.0,0.0,295.0058120017828,0.5232558139534883,1,0,0
1000900,Office Worker,29,62328,1,Old Airport Road,Budget,Food Court,11789.841,406.5462062441069,399.4700012207031,131.58787477053966,787.36,3.5999984741210938,2.9357143470219205,1.8184676408522944,0.5,6.899994,12,9,8,2,4,4975.9497,3668.89,3145.0,27,17,2,0.0689655172413793,0.1379310344827586,1.0,0.0,108.55793236041892,0.9655172413793104,0,0,0
1000901,Office Worker,27,66251,1,Marathahalli,Budget,Quick Bites,7560.691,444.7464725269991,462.0499877929688,104.28638445161307,626.77,9.0,4.381250023841858,2.7418285074174946,1.0,10.099998,3,9,5,0,1,1490.22,4055.99,2014.48,17,15,3,0.0588235294117647,0.1176470588235294,1.0,0.0,74.83588185029872,0.8235294117647058,0,0,0
1000902,Office Worker,37,34180,1,Marathahalli,Budget,Casual Dining,5169.6504,574.4055582682291,528.1300048828125,150.09721895110684,771.89,3.1999969482421875,9.187500357627869,3.096745119070606,3.3999977,13.100002,2,4,3,1,2,937.35,2611.98,1620.3201,9,9,2,0.1111111111111111,0.1111111111111111,1.0,0.0,242.4055582682292,0.8888888888888888,0,0,0
1000903,Student,22,34970,2,Shanti Nagar,Budget,Bakery,7599.17,399.95631408691406,372.3800048828125,173.74998260357626,694.1,2.8000030517578125,4.549999819861518,3.43977501298602,0.40000153,12.9,6,6,7,2,2,2280.54,2389.8298,2928.8,19,11,5,0.0526315789473684,0.3684210526315789,2.0,0.0,233.11420882375617,0.4736842105263157,0,0,0
1000904,Office Worker,31,32514,3,Old Airport Road,Budget,Delivery,3492.1802,582.0299987792969,517.864990234375,180.4444255857218,884.05,3.0999984741210938,13.320000457763673,9.220195522345964,6.699997,28.900002,1,1,4,1,2,519.73,516.0,2456.4502,6,5,3,0.1666666666666666,0.3333333333333333,3.0,0.0,143.08665974934897,0.6666666666666666,0,0,0
1000905,Food Explorer,37,72078,1,Brookefield,Mid-range,Dhaba,14520.68,468.4090315295804,378.8500061035156,246.3136585352074,1115.29,25.5,2.103333330154419,1.458975207727801,0.20000076,6.4000015,11,17,3,0,0,4186.4097,8207.66,2126.61,30,18,9,0.064516129032258,0.1612903225806451,1.0,0.0,369.7129063760081,0.4516129032258064,1,0,0
1000906,Family,22,114268,4,Electronic City,Mid-range,Cafe,18622.752,689.7314837420428,662.739990234375,226.27044275036909,1226.4,28.099998474121094,2.253846214367793,1.682909404080884,0.29999924,7.699999,9,16,2,0,0,6059.9595,11517.149,1045.64,27,23,3,0.037037037037037,0.1111111111111111,4.0,0.0,195.1018495912905,0.8888888888888888,1,0,0
1000907,Office Worker,35,50716,2,Bannerghatta Road,Mid-range,Quick Bites,2591.35,518.2699981689453,339.8999938964844,400.5773178735073,1124.6,2.1999969482421875,18.725000858306885,14.945091927591648,6.6000004,38.8,2,1,2,1,2,1836.62,339.9,414.83002,5,5,2,0.2,0.2,2.0,0.0,324.37799682617185,0.8,0,0,0
1000908,Student,20,15452,2,HSR,Budget,Dessert Parlor,13338.212,392.3002952126896,358.14500427246094,196.48237498756424,1186.65,23.900001525878903,1.981818134134466,1.403222532951499,0.10000229,5.6000004,16,14,4,0,0,6389.01,4994.4297,1954.77,34,18,6,0.0294117647058823,0.2647058823529411,2.0,0.0,132.0091189216165,0.6470588235294117,1,0,0
1000909,Office Worker,29,61832,1,Jayanagar,Mid-range,Cafe,3967.45,661.2416585286459,597.5899963378906,262.63651953864235,1119.09,16.400001525878906,13.759999656677246,11.476628211366329,4.8,32.0,3,1,2,0,0,1935.78,333.12,1698.55,6,6,2,0.1666666666666666,0.1666666666666666,1.0,0.0,174.20833333333334,0.8333333333333333,0,0,0
1000911,Couple,26,124338,2,Koramangala 5th Block,Premium,Cafe,6464.5,718.2777777777778,671.0499877929688,221.4630949048465,1233.22,25.80000305175781,6.999999642372131,5.192301941296821,1.8999977,16.099998,4,3,2,0,0,3255.4702,1834.99,1374.04,9,8,1,0.1111111111111111,0.2222222222222222,2.0,0.0,1265.7222086588542,1.0,0,0,0
1000912,Couple,39,117937,2,Brookefield,Premium,Cafe,2002.79,1001.3950042724608,1001.3950042724608,905.443176915409,1641.64,37.79999923706055,20.10000228881836,3.961290483949356,20.100002,20.100002,0,2,0,0,0,0.0,2002.79,0.0,2,2,2,0.5,0.5,2.0,0.0,640.2449951171875,0.5,1,0,0
